embedding_size,algorithm,n_clusters,noise_points,silhouette,calinski,davies,ari,nmi,homogeneity,completeness,v_measure,precision,recall,f1,total_points,noise_percentage,clustered_points,clustered_percentage
100,"Hierarchical (complete, n=30)",30,0,0.471596000180642,3327242.4506427473,0.47632538053643536,0.12195834851219584,0.37523258260956516,0.34839384480895375,0.406551534414125,0.37523258260956516,0.29448926019988303,0.18047096168070895,0.22379457286961962,683,0.0,683,100.0
100,"Hierarchical (average, n=30)",30,0,0.5159009196622776,2385155.5624267934,0.38864227845733634,0.12998439588026117,0.38580842308248925,0.3421275602851694,0.4422756077977855,0.3858084230824893,0.26251896466928654,0.15659556020029253,0.19617217679764357,683,0.0,683,100.0
100,"Hierarchical (single, n=30)",30,0,0.016579645729998385,277895.82916240947,0.43811575147301773,0.15226871272970188,0.42160374250156185,0.3032227414392859,0.6916178258311112,0.42160374250156185,0.47713385061957697,0.15996937133100655,0.2396057640100158,683,0.0,683,100.0
100,"Hierarchical (ward, n=35)",35,0,0.4861840229445662,5118436.374432543,0.5481355946449928,0.12318795902499445,0.3932404458343335,0.3965548248978488,0.38998101027968474,0.3932404458343335,0.2236808852722066,0.17577831121131318,0.19685739424463142,683,0.0,683,100.0
100,"Hierarchical (complete, n=35)",35,0,0.42617875029133395,3405635.6514242487,0.530581613982844,0.13114846473879999,0.3898678065804408,0.3706215228522244,0.41122248837489817,0.3898678065804408,0.26929249889445617,0.1709577878340354,0.20914307737719978,683,0.0,683,100.0
100,"Hierarchical (average, n=35)",35,0,0.48503817168264574,2756038.620344735,0.4036300012661176,0.13992776176970784,0.3960170323873421,0.36319566578194723,0.43535974226024127,0.3960170323873421,0.2832413548194704,0.15593646213568416,0.20113791314544596,683,0.0,683,100.0
100,"Hierarchical (single, n=35)",35,0,0.06549210758381732,311064.4328420111,0.42474378411541086,0.1543770437418134,0.42856930852513747,0.326515579510586,0.6234224471744186,0.42856930852513747,0.4074782748984083,0.14523407945114178,0.2141429685278313,683,0.0,683,100.0
100,"DBSCAN (euclidean, eps=0.1, min_samples=2)",64,320,0.7122717154429626,711306.1347860986,0.34022246570808856,-0.0023777546758234447,0.3566682870289467,0.3316944772200251,0.38570893186164745,0.3566682870289467,0.4005079982901842,0.183629200298181,0.25180715632143147,683,46.85212298682284,363,53.14787701317716
100,"DBSCAN (euclidean, eps=0.1, min_samples=3)",35,378,0.7477843121188911,1051672.5450306719,0.3587690610945596,-0.009151629499808545,0.30251931997417375,0.2557973202947565,0.3701232223824138,0.30251931997417375,0.3301344982821194,0.17801917851168864,0.23130905025960646,683,55.344070278184475,305,44.65592972181552
100,"DBSCAN (euclidean, eps=0.1, min_samples=4)",21,421,0.7996332076720977,1450561.3245430305,0.2788274374983612,-0.010379991909331246,0.26134361083213675,0.20519962799482921,0.35978249374524746,0.2613436108321367,0.3166821349108837,0.19376735614159016,0.24042598178493735,683,61.639824304538806,262,38.3601756954612
100,"DBSCAN (euclidean, eps=0.1, min_samples=5)",16,443,0.8060174225426657,1776690.5431375725,0.29308090566264766,-0.011270829259539825,0.24170321918929835,0.18277612696061848,0.35670506736651,0.24170321918929835,0.3100685868217019,0.23062023201867818,0.26450737260625645,683,64.86090775988286,240,35.13909224011713
100,"DBSCAN (euclidean, eps=0.25, min_samples=2)",31,63,0.28142260920920387,90760.90789992892,0.5616372612394932,0.1239572071066193,0.4005290152621735,0.35658686173043636,0.4568232912279138,0.4005290152621735,0.3129484326515296,0.1724500361400672,0.2223656314989511,683,9.224011713030746,620,90.77598828696925
100,"DBSCAN (euclidean, eps=0.25, min_samples=3)",17,91,0.40267542631623965,160750.13424602774,0.4751506068507061,0.11642569628281597,0.3675904722072361,0.31578275803365974,0.4397337393834185,0.36759047220723606,0.3062849357571082,0.2574266074588849,0.2797384331635163,683,13.323572474377746,592,86.67642752562226
100,"DBSCAN (euclidean, eps=0.25, min_samples=4)",14,106,0.5072101815719962,194713.45172473026,0.46730956693012543,0.11282838808576447,0.35766712257470684,0.3036102473076689,0.4351430022794835,0.35766712257470684,0.37555836171631746,0.30767736104942733,0.3382457965902955,683,15.519765739385067,577,84.48023426061494
100,"DBSCAN (euclidean, eps=0.25, min_samples=5)",12,115,0.5104989947288195,225463.93559616635,0.4575121492586327,0.10973252673810109,0.3509111453031166,0.2947731394655742,0.43346165504570633,0.3509111453031166,0.3970693296807362,0.3375123396724161,0.3648765115272015,683,16.83748169838946,568,83.16251830161055
100,"DBSCAN (euclidean, eps=0.5, min_samples=2)",13,17,0.5305558681379184,50871.80171308833,0.3541303178110159,0.14932885236002338,0.3991280216007418,0.2933918968640722,0.6240198530612971,0.3991280216007418,0.34834230644688163,0.27376052439394755,0.30658073795486346,683,2.4890190336749636,666,97.51098096632504
100,"DBSCAN (euclidean, eps=0.5, min_samples=3)",10,23,0.6983138372447899,67174.4765848113,0.3103519384159695,0.14928945801054253,0.3949137013846952,0.288417269240566,0.6260961259686787,0.3949137013846952,0.3508081342688282,0.3711497583195697,0.36069237717897107,683,3.3674963396778916,660,96.63250366032212
100,"DBSCAN (euclidean, eps=0.5, min_samples=4)",9,26,0.6994185185435298,75279.53353331331,0.29200246642626393,0.14912552065245938,0.39125147027907287,0.2848691445258457,0.6244465131896737,0.39125147027907287,0.3500472531583643,0.39993140081819323,0.3733303276457285,683,3.806734992679356,657,96.19326500732065
100,"DBSCAN (euclidean, eps=0.5, min_samples=5)",10,26,0.6850010746026599,67529.55395116573,0.3498528921957105,0.1491074842256625,0.3924337786601608,0.2867128411563469,0.6216620819756821,0.3924337786601608,0.3437068692624248,0.3672103643801757,0.3550700946019698,683,3.806734992679356,657,96.19326500732065
100,"DBSCAN (euclidean, eps=0.75, min_samples=2)",10,11,0.7415833403441091,46823.082265387915,0.37780301224157026,0.14789053245260794,0.3914970350486528,0.2718176743477638,0.6994675504815271,0.39149703504865285,0.4046166324021714,0.3320402291628706,0.3647532694136559,683,1.610541727672035,672,98.38945827232797
100,"DBSCAN (euclidean, eps=0.75, min_samples=3)",8,15,0.9085230222626518,59773.335745947224,0.36113601558254843,0.14786636358777994,0.3879785968967613,0.26830620392833615,0.7003592511456822,0.3879785968967613,0.32719137226258665,0.4205491689768419,0.36804226095148534,683,2.1961932650073206,668,97.80380673499268
100,"DBSCAN (euclidean, eps=0.75, min_samples=4)",6,21,0.9255538623069693,83013.00448972215,0.09333514250652074,0.1476825977570285,0.3811038495512195,0.26202179841179496,0.6985986609504145,0.38110384955121945,0.36217122011992425,0.5288013124940348,0.42990464809303464,683,3.074670571010249,662,96.92532942898976
100,"DBSCAN (euclidean, eps=0.75, min_samples=5)",7,21,0.9191114615752296,69928.89191743395,0.17678835383901387,0.14754809364397936,0.38374863105684714,0.2648154686490553,0.696606574128919,0.38374863105684714,0.3549206509382671,0.46418924367037573,0.4022667766716373,683,3.074670571010249,662,96.92532942898976
100,"DBSCAN (euclidean, eps=1.0, min_samples=2)",8,6,0.746020698595338,59175.9587531819,0.25840627574704117,0.14741749336841112,0.3904385332015033,0.26891713008553886,0.7123382202594577,0.39043853320150324,0.4372926667447216,0.39092055684822985,0.4128084119398473,683,0.8784773060029283,677,99.12152269399708
100,"DBSCAN (euclidean, eps=1.0, min_samples=3)",6,10,0.9219380920327928,82259.52995122809,0.1395348821527038,0.1474475992298724,0.3879980974339509,0.2663509973872485,0.7141734406273708,0.3879980974339509,0.3812810477194039,0.5393978588048668,0.44676201286968686,683,1.4641288433382138,673,98.5358711566618
100,"DBSCAN (euclidean, eps=1.0, min_samples=4)",6,10,0.9219380920327928,82259.52995122809,0.1395348821527038,0.1474475992298724,0.3879980974339509,0.2663509973872485,0.7141734406273708,0.3879980974339509,0.3812810477194039,0.5393978588048668,0.44676201286968686,683,1.4641288433382138,673,98.5358711566618
100,"DBSCAN (euclidean, eps=1.0, min_samples=5)",6,10,0.9219380920327928,82259.52995122809,0.1395348821527038,0.1474475992298724,0.3879980974339509,0.2663509973872485,0.7141734406273708,0.3879980974339509,0.3812810477194039,0.5393978588048668,0.44676201286968686,683,1.4641288433382138,673,98.5358711566618
100,"DBSCAN (euclidean, eps=1.25, min_samples=2)",7,4,0.909330161439829,66925.66672195404,0.22612267311919312,0.14575600971868166,0.38482493146582475,0.26365370570830765,0.7120911937029161,0.3848249314658248,0.37300692618029674,0.4172856264542585,0.3939058475093536,683,0.5856515373352855,679,99.41434846266472
100,"DBSCAN (euclidean, eps=1.25, min_samples=3)",6,6,0.9211060753127751,80136.09814043167,0.14262471077832026,0.1457556846851207,0.3836332415990156,0.2624854663338226,0.7124649452026027,0.38363324159901546,0.36676982039652956,0.4917788111858193,0.42017334748064616,683,0.8784773060029283,677,99.12152269399708
100,"DBSCAN (euclidean, eps=1.25, min_samples=4)",6,6,0.9211060753127751,80136.09814043167,0.14262471077832026,0.1457556846851207,0.3836332415990156,0.2624854663338226,0.7124649452026027,0.38363324159901546,0.36676982039652956,0.4917788111858193,0.42017334748064616,683,0.8784773060029283,677,99.12152269399708
100,"DBSCAN (euclidean, eps=1.25, min_samples=5)",6,6,0.9211060753127751,80136.09814043167,0.14262471077832026,0.1457556846851207,0.3836332415990156,0.2624854663338226,0.7124649452026027,0.38363324159901546,0.36676982039652956,0.4917788111858193,0.42017334748064616,683,0.8784773060029283,677,99.12152269399708
100,"DBSCAN (euclidean, eps=1.5, min_samples=2)",6,4,0.9203994461180909,78844.29905339245,0.14615755085198434,0.145686088844607,0.3823110549925705,0.26130763360133663,0.7120299205995299,0.3823110549925705,0.34894964884965,0.4530883349953431,0.3942581737501698,683,0.5856515373352855,679,99.41434846266472
100,"DBSCAN (euclidean, eps=1.5, min_samples=3)",6,4,0.9203994461180909,78844.29905339245,0.14615755085198434,0.145686088844607,0.3823110549925705,0.26130763360133663,0.7120299205995299,0.3823110549925705,0.34894964884965,0.4530883349953431,0.3942581737501698,683,0.5856515373352855,679,99.41434846266472
100,"DBSCAN (euclidean, eps=1.5, min_samples=4)",6,4,0.9203994461180909,78844.29905339245,0.14615755085198434,0.145686088844607,0.3823110549925705,0.26130763360133663,0.7120299205995299,0.3823110549925705,0.34894964884965,0.4530883349953431,0.3942581737501698,683,0.5856515373352855,679,99.41434846266472
100,"DBSCAN (euclidean, eps=1.5, min_samples=5)",6,4,0.9203994461180909,78844.29905339245,0.14615755085198434,0.145686088844607,0.3823110549925705,0.26130763360133663,0.7120299205995299,0.3823110549925705,0.34894964884965,0.4530883349953431,0.3942581737501698,683,0.5856515373352855,679,99.41434846266472
100,"DBSCAN (euclidean, eps=1.75, min_samples=2)",5,2,0.9174840566585312,89029.11330454318,0.17531878099114268,0.14779115123956507,0.38289985232664636,0.2599580875799904,0.7264675572017276,0.38289985232664636,0.44297748887531635,0.5798851087766183,0.5022689262697378,683,0.29282576866764276,681,99.70717423133236
100,"DBSCAN (euclidean, eps=1.75, min_samples=3)",5,2,0.9174840566585312,89029.11330454318,0.17531878099114268,0.14779115123956507,0.38289985232664636,0.2599580875799904,0.7264675572017276,0.38289985232664636,0.44297748887531635,0.5798851087766183,0.5022689262697378,683,0.29282576866764276,681,99.70717423133236
100,"DBSCAN (euclidean, eps=1.75, min_samples=4)",5,2,0.9174840566585312,89029.11330454318,0.17531878099114268,0.14779115123956507,0.38289985232664636,0.2599580875799904,0.7264675572017276,0.38289985232664636,0.44297748887531635,0.5798851087766183,0.5022689262697378,683,0.29282576866764276,681,99.70717423133236
100,"DBSCAN (euclidean, eps=1.75, min_samples=5)",5,2,0.9174840566585312,89029.11330454318,0.17531878099114268,0.14779115123956507,0.38289985232664636,0.2599580875799904,0.7264675572017276,0.38289985232664636,0.44297748887531635,0.5798851087766183,0.5022689262697378,683,0.29282576866764276,681,99.70717423133236
100,"DBSCAN (euclidean, eps=2.0, min_samples=2)",5,1,0.9170540295038695,88004.78500133006,0.17551556284363462,0.14732718513523457,0.3825183815612622,0.2592130472200826,0.7295668008962625,0.38251838156126217,0.5261140699839859,0.5798851087766183,0.5516924796335847,683,0.14641288433382138,682,99.85358711566617
100,"DBSCAN (euclidean, eps=2.0, min_samples=3)",5,1,0.9170540295038695,88004.78500133006,0.17551556284363462,0.14732718513523457,0.3825183815612622,0.2592130472200826,0.7295668008962625,0.38251838156126217,0.5261140699839859,0.5798851087766183,0.5516924796335847,683,0.14641288433382138,682,99.85358711566617
100,"DBSCAN (euclidean, eps=2.0, min_samples=4)",5,1,0.9170540295038695,88004.78500133006,0.17551556284363462,0.14732718513523457,0.3825183815612622,0.2592130472200826,0.7295668008962625,0.38251838156126217,0.5261140699839859,0.5798851087766183,0.5516924796335847,683,0.14641288433382138,682,99.85358711566617
100,"DBSCAN (euclidean, eps=2.0, min_samples=5)",5,1,0.9170540295038695,88004.78500133006,0.17551556284363462,0.14732718513523457,0.3825183815612622,0.2592130472200826,0.7295668008962625,0.38251838156126217,0.5261140699839859,0.5798851087766183,0.5516924796335847,683,0.14641288433382138,682,99.85358711566617
100,"DBSCAN (euclidean, eps=2.5, min_samples=2)",5,1,0.9170540295038695,88004.78500133006,0.17551556284363462,0.14732718513523457,0.3825183815612622,0.2592130472200826,0.7295668008962625,0.38251838156126217,0.5261140699839859,0.5798851087766183,0.5516924796335847,683,0.14641288433382138,682,99.85358711566617
100,"DBSCAN (euclidean, eps=2.5, min_samples=3)",5,1,0.9170540295038695,88004.78500133006,0.17551556284363462,0.14732718513523457,0.3825183815612622,0.2592130472200826,0.7295668008962625,0.38251838156126217,0.5261140699839859,0.5798851087766183,0.5516924796335847,683,0.14641288433382138,682,99.85358711566617
100,"DBSCAN (euclidean, eps=2.5, min_samples=4)",5,1,0.9170540295038695,88004.78500133006,0.17551556284363462,0.14732718513523457,0.3825183815612622,0.2592130472200826,0.7295668008962625,0.38251838156126217,0.5261140699839859,0.5798851087766183,0.5516924796335847,683,0.14641288433382138,682,99.85358711566617
100,"DBSCAN (euclidean, eps=2.5, min_samples=5)",5,1,0.9170540295038695,88004.78500133006,0.17551556284363462,0.14732718513523457,0.3825183815612622,0.2592130472200826,0.7295668008962625,0.38251838156126217,0.5261140699839859,0.5798851087766183,0.5516924796335847,683,0.14641288433382138,682,99.85358711566617
100,"DBSCAN (euclidean, eps=3.0, min_samples=2)",5,1,0.9170540295038695,88004.78500133006,0.17551556284363462,0.14732718513523457,0.3825183815612622,0.2592130472200826,0.7295668008962625,0.38251838156126217,0.5261140699839859,0.5798851087766183,0.5516924796335847,683,0.14641288433382138,682,99.85358711566617
100,"DBSCAN (euclidean, eps=3.0, min_samples=3)",5,1,0.9170540295038695,88004.78500133006,0.17551556284363462,0.14732718513523457,0.3825183815612622,0.2592130472200826,0.7295668008962625,0.38251838156126217,0.5261140699839859,0.5798851087766183,0.5516924796335847,683,0.14641288433382138,682,99.85358711566617
100,"DBSCAN (euclidean, eps=3.0, min_samples=4)",5,1,0.9170540295038695,88004.78500133006,0.17551556284363462,0.14732718513523457,0.3825183815612622,0.2592130472200826,0.7295668008962625,0.38251838156126217,0.5261140699839859,0.5798851087766183,0.5516924796335847,683,0.14641288433382138,682,99.85358711566617
100,"DBSCAN (euclidean, eps=3.0, min_samples=5)",5,1,0.9170540295038695,88004.78500133006,0.17551556284363462,0.14732718513523457,0.3825183815612622,0.2592130472200826,0.7295668008962625,0.38251838156126217,0.5261140699839859,0.5798851087766183,0.5516924796335847,683,0.14641288433382138,682,99.85358711566617
150,K-means++ (n=10),10,0,0.6133520293027022,1555995.3951743282,0.3159860712275564,0.14009855579616867,0.3667541909763843,0.2862862599561002,0.5101425427013224,0.3667541909763843,0.5699345991744013,0.41726310784697807,0.48179342482180665,683,0.0,683,100.0
150,K-means++ (n=15),15,0,0.5892757168506882,2227712.8476551147,0.44933308584082676,0.1187575891588442,0.3657885187038373,0.30942666064349134,0.44725587552646856,0.3657885187038372,0.39327058540752186,0.27192448154858034,0.3215294440910347,683,0.0,683,100.0
150,K-means++ (n=20),20,0,0.5358905896877378,3341768.0678844224,0.4524410267782062,0.12789106695987706,0.3647987346015845,0.3317290422512129,0.40519185113078277,0.3647987346015845,0.3657329385567212,0.23997430434000666,0.28979844151984036,683,0.0,683,100.0
150,K-means++ (n=25),25,0,0.5312426260599364,4416946.438443372,0.43668237284031697,0.11609738485985044,0.3762472240179069,0.35627798902138214,0.3985879128738632,0.37624722401790694,0.2813762518497216,0.21560202281409682,0.24413658368340485,683,0.0,683,100.0
150,K-means++ (n=30),30,0,0.5049211950241558,4876748.679385715,0.5333090338083059,0.12276540773586907,0.3909847252361956,0.3861725599131868,0.39591833439775964,0.3909847252361957,0.2331824368683732,0.19825750968423803,0.21430639237291052,683,0.0,683,100.0
150,K-means++ (n=35),35,0,0.4955880656920249,5259520.898643512,0.528286615447103,0.12373336951908599,0.39860716916925854,0.4006257943943352,0.39660878437271263,0.39860716916925854,0.22359215953911987,0.1742339723310856,0.19585113705550591,683,0.0,683,100.0
150,"Hierarchical (ward, n=10)",10,0,0.6285675974060486,1582508.1583722332,0.38057253727226553,0.1510636584041971,0.3681066333179483,0.28533057579326004,0.5185373228686222,0.36810663331794835,0.5099995128222052,0.40502042311372727,0.45148790831483515,683,0.0,683,100.0
150,"Hierarchical (complete, n=10)",10,0,0.8097825756792557,750850.2178405208,0.21405669667895402,0.14958056942865303,0.39433169208470625,0.27005421837815735,0.730507030648571,0.39433169208470625,0.5696503565919886,0.392276303361209,0.4646099238026571,683,0.0,683,100.0
150,"Hierarchical (average, n=10)",10,0,0.8096875754249678,744829.9385029298,0.1446632848094171,0.1495209047625398,0.39277047119930925,0.2687237464109637,0.7295336281914252,0.39277047119930925,0.6185634000702495,0.39021710130200693,0.4785461586907803,683,0.0,683,100.0
150,"Hierarchical (single, n=10)",10,0,0.8096875754249678,744829.9385029298,0.14466328480941712,0.1495209047625398,0.39277047119930925,0.2687237464109637,0.7295336281914252,0.39277047119930925,0.6185634000702495,0.39021710130200693,0.4785461586907803,683,0.0,683,100.0
150,"Hierarchical (ward, n=15)",15,0,0.5995580079311212,2158559.316154762,0.4344443639847161,0.11905220401580982,0.37288031490100354,0.31332837950931186,0.4603815189588802,0.3728803149010035,0.3743528315778931,0.2764450206707455,0.31803416654228595,683,0.0,683,100.0
150,"Hierarchical (complete, n=15)",15,0,0.49633693275776936,1083737.9309300096,0.3169478642430375,0.13482955882153555,0.3766381035737103,0.292610949294671,0.5283652693105364,0.37663810357371025,0.4752957848403383,0.2591035955691578,0.3353784060719887,683,0.0,683,100.0
150,"Hierarchical (average, n=15)",15,0,0.6273885209411649,1193198.1866040183,0.23646844182731785,0.18041960760581782,0.38989501465705023,0.2953011803120418,0.5736534329187892,0.38989501465705023,0.5449947539599184,0.2626260301945223,0.35444805660663425,683,0.0,683,100.0
150,"Hierarchical (single, n=15)",15,0,0.8067711732210421,543399.0736023049,0.18306318764055296,0.14741929637119477,0.4004157411421231,0.27821446298849173,0.7140515111713979,0.400415741142123,0.5519891266168813,0.24730290935951313,0.3415735696163071,683,0.0,683,100.0
150,"Hierarchical (ward, n=20)",20,0,0.5365758182916669,3193386.9519457105,0.44969852127311,0.13872975826428804,0.3782589228903588,0.3413967053218514,0.4240450760964517,0.3782589228903588,0.36757309946756184,0.2430706202099074,0.29262962470898507,683,0.0,683,100.0
150,"Hierarchical (complete, n=20)",20,0,0.5127542169911812,2112596.294201151,0.3621911312885001,0.15765325561122578,0.3827413290064909,0.3233082783571318,0.4689467867527459,0.38274132900649094,0.35459573925639676,0.22170749554447206,0.2728304424959228,683,0.0,683,100.0
150,"Hierarchical (average, n=20)",20,0,0.583781875089072,1744510.3874177765,0.31310221602536437,0.1523116713053763,0.38822210622771286,0.31500266158239487,0.5057877808726424,0.38822210622771286,0.3964808476492868,0.20886477528642738,0.27359868482417293,683,0.0,683,100.0
150,"Hierarchical (single, n=20)",20,0,0.3933427076541466,407491.12685435766,0.3094040781545232,0.14900734492688142,0.4072305628012389,0.2857390154172993,0.7084532958463927,0.4072305628012389,0.5046151338662318,0.19858386700131986,0.28500730094017684,683,0.0,683,100.0
150,"Hierarchical (ward, n=25)",25,0,0.5135958001583175,4083966.320589626,0.42721873623923245,0.11794313674778113,0.38267805119515724,0.36040448726933566,0.40788605036903003,0.3826780511951572,0.2871392763403932,0.22279663338919523,0.25090864503491705,683,0.0,683,100.0
150,"Hierarchical (complete, n=25)",25,0,0.5163751501199266,3474893.983330214,0.3853969621953607,0.13150567681976788,0.37666670843487793,0.3427777326746718,0.4179917766546995,0.37666670843487793,0.34845469260389533,0.22154050172780035,0.2708683448441514,683,0.0,683,100.0
150,"Hierarchical (average, n=25)",25,0,0.5832692052998733,2041862.788512801,0.35237900506050246,0.12147642012483388,0.3909635087650854,0.3335306451703131,0.4722903261748631,0.3909635087650854,0.34794267703204923,0.18351078344621832,0.24028908645759733,683,0.0,683,100.0
150,"Hierarchical (single, n=25)",25,0,0.020790807691866562,335359.5941837911,0.45395565581972847,0.15239248631990832,0.4157830437090351,0.2961905395095756,0.6973520618100453,0.4157830437090352,0.47096971165258333,0.1823988396328019,0.2629582606589349,683,0.0,683,100.0
150,"Hierarchical (ward, n=30)",30,0,0.49563629393371655,4672668.797999704,0.5290940803181755,0.12854443166454332,0.3957828535924778,0.39018540023570575,0.40154324228997235,0.3957828535924778,0.24462727486408622,0.2010503858937809,0.22070842827497666,683,0.0,683,100.0
150,"Hierarchical (complete, n=30)",30,0,0.5162591419848701,3189881.024602792,0.39183628721922303,0.13141443002671158,0.38158056726536926,0.35019714550736697,0.419142638735546,0.3815805672653692,0.2913000442832908,0.18273216413824633,0.22458342095656755,683,0.0,683,100.0
150,"Hierarchical (average, n=30)",30,0,0.5165956085149416,2388444.202664289,0.38832294370406384,0.12998439588026117,0.38580842308248925,0.3421275602851694,0.4422756077977855,0.3858084230824893,0.26251896466928654,0.15659556020029253,0.19617217679764357,683,0.0,683,100.0
150,"Hierarchical (single, n=30)",30,0,0.013805018303809626,281623.68828133517,0.43670078714668004,0.15127400051277948,0.42046629279896897,0.30341796090331064,0.6845376356058486,0.4204662927989689,0.4326542848469078,0.15798823925553485,0.2314573904857214,683,0.0,683,100.0
150,"Hierarchical (ward, n=35)",35,0,0.4828075404890387,5031820.245625105,0.534959273443657,0.12705101963077883,0.40009992838060815,0.40212519573591626,0.3980949589501329,0.40009992838060815,0.22192105206154486,0.1775351210734108,0.19726209529962252,683,0.0,683,100.0
150,"Hierarchical (complete, n=35)",35,0,0.48454124291326367,3850646.5405299016,0.46714041376830573,0.1356298249911368,0.3908035570429525,0.37138135375696607,0.4123693157954037,0.39080355704295255,0.27110342644267943,0.16809010911405164,0.20751582545120117,683,0.0,683,100.0
150,"Hierarchical (average, n=35)",35,0,0.49321296338896486,2820673.9475270137,0.4017811684907269,0.13838346653696945,0.3944065246361063,0.36157007730374924,0.43380288659298477,0.39440652463610637,0.28567687939121783,0.1578179895137002,0.20331667361741534,683,0.0,683,100.0
150,"Hierarchical (single, n=35)",35,0,-0.025827842024060074,297333.2855484459,0.44513653013694576,0.15431696984301313,0.4244690129356081,0.3209867463945727,0.6264189477810465,0.42446901293560807,0.4296320574022862,0.14333924343865873,0.21496062359372303,683,0.0,683,100.0
150,"DBSCAN (euclidean, eps=0.1, min_samples=2)",63,322,0.7614448481493681,1607109.3806117326,0.34396195007047686,-0.002270282323812239,0.36289223047801183,0.33984147160908806,0.38929749099780353,0.3628922304780118,0.38880714102951597,0.18243701086485598,0.24834499356223252,683,47.14494875549048,361,52.85505124450952
150,"DBSCAN (euclidean, eps=0.1, min_samples=3)",36,376,0.7796142166687526,2365199.62962014,0.4047614991241497,-0.006125365262439856,0.3133045670254796,0.26880527260245995,0.3754599865345856,0.3133045670254796,0.29433964440019805,0.16510828508024786,0.21154916933895992,683,55.05124450951684,307,44.94875549048316
150,"DBSCAN (euclidean, eps=0.1, min_samples=4)",24,416,0.8226998226150393,3327424.1312942877,0.34879890637923355,-0.010487800827557249,0.2743117802467093,0.2203272432025917,0.3633363897673591,0.2743117802467093,0.28916261972243984,0.1961955566379138,0.23377548333789913,683,60.9077598828697,267,39.0922401171303
150,"DBSCAN (euclidean, eps=0.1, min_samples=5)",21,430,0.839118439825166,3721846.1781738717,0.325004439652186,-0.009622867772396874,0.2633606974154074,0.20673919018116443,0.36269529505367715,0.2633606974154074,0.29251716955427437,0.21453003775998908,0.24752614164790931,683,62.95754026354319,253,37.042459736456806
150,"DBSCAN (euclidean, eps=0.25, min_samples=2)",35,92,0.24518987221323416,89693.68682547226,0.5972431222021416,0.11288273776256759,0.3899203652769966,0.35620100465432464,0.4306912607813884,0.38992036527699653,0.3417188101270342,0.1636346780962858,0.22129874947997918,683,13.469985358711567,591,86.53001464128843
150,"DBSCAN (euclidean, eps=0.25, min_samples=3)",19,124,0.3536383484042471,157261.20424682208,0.5637302721819965,0.10160832567926036,0.3572844800705941,0.31270214267920393,0.4166929121262421,0.3572844800705941,0.29672959759931483,0.21078735384769667,0.24648180324980445,683,18.155197657393852,559,81.84480234260614
150,"DBSCAN (euclidean, eps=0.25, min_samples=4)",16,134,0.4989317757094086,184831.71599072043,0.4732566424213106,0.09695654388202755,0.3478232109178081,0.30081794629990266,0.4122389129272353,0.34782321091780816,0.34043209330542223,0.24689579755502442,0.28621577315809743,683,19.619326500732065,549,80.38067349926794
150,"DBSCAN (euclidean, eps=0.25, min_samples=5)",15,143,0.5059144940829036,195959.23885427375,0.46786341194957487,0.09146079733545465,0.3409386679458248,0.29329062369101827,0.4070715866594387,0.3409386679458248,0.36081809654069635,0.2606601182355468,0.3026683332405623,683,20.937042459736457,540,79.06295754026354
150,"DBSCAN (euclidean, eps=0.5, min_samples=2)",17,16,0.0624647362088155,41127.85948668604,0.6558513584326117,0.15507181371652615,0.4101912351127849,0.3085868208033793,0.6115476735871805,0.4101912351127848,0.3308961468607346,0.23217749780904917,0.2728830949203323,683,2.342606149341142,667,97.65739385065886
150,"DBSCAN (euclidean, eps=0.5, min_samples=3)",12,26,0.17395971361745796,58790.48365246368,0.6787433964481027,0.15484344941586975,0.4023342602667336,0.29944782553593374,0.6129287083388661,0.4023342602667336,0.3401905228722597,0.32961756106893986,0.3348205945444082,683,3.806734992679356,657,96.19326500732065
150,"DBSCAN (euclidean, eps=0.5, min_samples=4)",11,29,0.22605741851763786,64181.23767593216,0.6754684860001805,0.15481342994429176,0.40003921802378295,0.2968132506778933,0.6133509322337393,0.4000392180237829,0.36721347316466507,0.3570856911580182,0.3620787744251004,683,4.24597364568082,654,95.75402635431918
150,"DBSCAN (euclidean, eps=0.5, min_samples=5)",11,34,0.22825680057138215,64187.49030963624,0.6509330149736354,0.1543784208613525,0.3945227820307229,0.2924224112310761,0.6061689068985241,0.39452278203072283,0.3708802847168722,0.3465301356024626,0.3582919670946796,683,4.978038067349927,649,95.02196193265007
150,"DBSCAN (euclidean, eps=0.75, min_samples=2)",11,12,0.5608999306195477,61047.28547128611,0.37534703261026486,0.14826274702598816,0.3920880993484391,0.28464909255835696,0.6298034403550001,0.39208809934843913,0.3788933918566848,0.3065579908386512,0.3389089288663781,683,1.7569546120058566,671,98.24304538799414
150,"DBSCAN (euclidean, eps=0.75, min_samples=3)",9,16,0.7330305991177928,75766.08285969956,0.35926404080500385,0.1482471472167665,0.38948682231528137,0.28165992223617087,0.6310816364120825,0.38948682231528137,0.3546720702280217,0.3824529223397148,0.36803899229754744,683,2.342606149341142,667,97.65739385065886
150,"DBSCAN (euclidean, eps=0.75, min_samples=4)",8,19,0.7343022846347129,86251.25089133446,0.34170693353222453,0.14814885737901892,0.38631481192993217,0.27859739184370214,0.6298356555619176,0.38631481192993217,0.3526570760818175,0.41965668619756674,0.3832507127047196,683,2.781844802342606,664,97.2181551976574
