embedding_size,window_size,algorithm,n_clusters,noise_points,silhouette,calinski,davies,ari,nmi,homogeneity,completeness,v_measure,precision,recall,f1,total_points,noise_percentage,clustered_points,clustered_percentage
150,2,K-means++ (n=10),10,0,0.6327557395727565,1476578.8702670042,0.45199032741524425,0.15189801479059822,0.36834731154658407,0.28676140153078816,0.5148168064774834,0.36834731154658407,0.42422933954030284,0.3952450552780257,0.4092246196279008,962,0.0,962,100.0
150,2,K-means++ (n=15),15,0,0.601117004152023,2480181.435941125,0.4010153634929741,0.149977561571144,0.36896057469111954,0.3053398986103304,0.46607126768177226,0.36896057469111965,0.4468640645876852,0.26777058400422493,0.33487615463625786,962,0.0,962,100.0
150,2,K-means++ (n=20),20,0,0.5903693898324646,3868750.3723643026,0.4070605097480504,0.13271299480130566,0.3672201644327771,0.32816922713632574,0.41682024896288133,0.3672201644327771,0.35181771174741044,0.22026610516855025,0.27091665523304825,962,0.0,962,100.0
150,2,K-means++ (n=25),25,0,0.5580271642843775,4731426.420845234,0.43423676436792547,0.1357910171660328,0.3752584994323875,0.349171493512951,0.4055582231019681,0.3752584994323875,0.32890377349506866,0.2258225050307657,0.2677856698698615,962,0.0,962,100.0
150,2,K-means++ (n=30),30,0,0.5350552264305665,5130358.468682838,0.5451199448033168,0.11804426052898026,0.3759724259960889,0.366720973002906,0.3857027415366731,0.375972425996089,0.23314695715519937,0.20242241255147642,0.21670104846065275,962,0.0,962,100.0
150,2,K-means++ (n=35),35,0,0.5325564948956604,5474766.733759258,0.5019118843530386,0.11797778438946227,0.38022687025394847,0.3722408019510678,0.38856311814845457,0.38022687025394847,0.2600363210874447,0.1860669005860377,0.216919089366947,962,0.0,962,100.0
150,2,"Hierarchical (ward, n=10)",10,0,0.6097086389241625,1295559.848988658,0.42970816434052966,0.18088094494772122,0.38886287099975864,0.29361456002599945,0.5755807821368473,0.3888628709997586,0.45717210370824324,0.4336250292618217,0.44508734819836343,962,0.0,962,100.0
150,2,"Hierarchical (complete, n=10)",10,0,0.6316982915371742,816771.1955526756,0.3835410800831796,0.15655716075857481,0.3876935330391649,0.26996728344066256,0.6874925063278915,0.3876935330391649,0.5433144907186871,0.3818188329037385,0.4484709380775992,962,0.0,962,100.0
150,2,"Hierarchical (average, n=10)",10,0,0.7903462902466974,819605.8422498453,0.35173763626321375,0.14973741475948563,0.39252323230452946,0.269047682174468,0.725464856274472,0.39252323230452946,0.5684453487354512,0.39045812154302717,0.46293315218195386,962,0.0,962,100.0
150,2,"Hierarchical (single, n=10)",10,0,0.7918508238571776,771815.0519811912,0.2869708434457309,0.1496751727496997,0.3909416811850014,0.2677002549028682,0.724463770782362,0.3909416811850014,0.6174453487354512,0.3883989194838252,0.47684341178128115,962,0.0,962,100.0
150,2,"Hierarchical (ward, n=15)",15,0,0.5743482390813993,2333637.552943057,0.39779466270956443,0.1597596149030328,0.37217629226866056,0.31052776457694165,0.46436606569964833,0.3721762922686606,0.4625898094771624,0.27937048065161835,0.3483580971583924,962,0.0,962,100.0
150,2,"Hierarchical (complete, n=15)",15,0,0.5736447258406554,983225.6711609843,0.33941176609193063,0.12638355254683825,0.3881354266462128,0.29035070947486025,0.5852300042752805,0.38813542664621276,0.4682764521506368,0.2520537487220705,0.32771313783551054,962,0.0,962,100.0
150,2,"Hierarchical (average, n=15)",15,0,0.6150431112387884,728981.3710889241,0.28156902987837057,0.15533305388084753,0.40096651013244494,0.2825449999612424,0.6902795129128823,0.4009665101324449,0.5060178970208944,0.272097728699729,0.3538968140712649,962,0.0,962,100.0
150,2,"Hierarchical (single, n=15)",15,0,0.7413597253085176,559154.5458548435,0.2569314270724038,0.14754126731814982,0.3912705719341643,0.26971188038596206,0.7123054355017556,0.39127057193416437,0.5987044572795427,0.30199299456374934,0.4014767701240721,962,0.0,962,100.0
150,2,"Hierarchical (ward, n=20)",20,0,0.5703106113799141,3499334.150060164,0.3944283895419913,0.13255911016570032,0.3757940168100193,0.3345608804424592,0.42861945270633905,0.3757940168100192,0.35988692838321057,0.22444535385357556,0.27646923315290683,962,0.0,962,100.0
150,2,"Hierarchical (complete, n=20)",20,0,0.5154833474587222,1699746.628937102,0.38159081098975733,0.1525652266732487,0.3867851409206318,0.314087238243168,0.5032711011054124,0.3867851409206319,0.4212778344221643,0.2324524381773435,0.2995946917743428,962,0.0,962,100.0
150,2,"Hierarchical (average, n=20)",20,0,0.5212893068121991,1367456.7356459235,0.3214291788190914,0.18194731507042253,0.3961583559822172,0.30675698382422556,0.5591037722296246,0.3961583559822172,0.45879060846214875,0.2518650721854764,0.32520201516726976,962,0.0,962,100.0
150,2,"Hierarchical (single, n=20)",20,0,0.6064900455582026,416018.1764926958,0.25018510715220343,0.14754126731814982,0.3912705719341643,0.26971188038596206,0.7123054355017556,0.39127057193416437,0.5987044572795427,0.30199299456374934,0.4014767701240721,962,0.0,962,100.0
150,2,"Hierarchical (ward, n=25)",25,0,0.5378009493066052,4469491.1191328075,0.43637883879896144,0.137090070143856,0.38018321410735634,0.3524687011618823,0.41262803850484486,0.38018321410735634,0.3312925571659305,0.23285704350785874,0.2734870513270968,962,0.0,962,100.0
150,2,"Hierarchical (complete, n=25)",25,0,0.46938281152115663,2417961.81972214,0.4134102566675968,0.16745657490442487,0.39251483422364564,0.33476506461862754,0.4743429558147431,0.3925148342236456,0.35573089857404366,0.2357064322535569,0.2835399680568382,962,0.0,962,100.0
150,2,"Hierarchical (average, n=25)",25,0,0.5506008123324149,1713008.6664845287,0.34069526406502454,0.14969136798562874,0.38913759838109424,0.3201583191876173,0.49600332668404024,0.3891375983810943,0.37113702159967776,0.22253875884685215,0.2782406655928873,962,0.0,962,100.0
150,2,"Hierarchical (single, n=25)",25,0,0.6225639300192676,378443.7026031964,0.22808012621744347,0.14730811119789752,0.39852641821811463,0.2777787317399311,0.704969917464162,0.39852641821811474,0.48143844043261835,0.21206504691375305,0.2944361991519018,962,0.0,962,100.0
150,2,"Hierarchical (ward, n=30)",30,0,0.5180041827042119,4983525.723569258,0.5231673358539541,0.12093479314878337,0.3808738094064449,0.3713406633187172,0.39090932689333807,0.3808738094064449,0.27130343633075776,0.21220848228700057,0.23814465888487188,962,0.0,962,100.0
150,2,"Hierarchical (complete, n=30)",30,0,0.5334362245919336,3384513.912658434,0.4492782359851662,0.1358603557346765,0.3857601992298209,0.3493110956835301,0.43070210268608267,0.3857601992298209,0.3030952634402226,0.1922725101822414,0.2352873571077882,962,0.0,962,100.0
150,2,"Hierarchical (average, n=30)",30,0,0.5527958123183091,2155537.804261831,0.3124623251613344,0.16359526529602444,0.3864523089579237,0.329348909672584,0.46751054375406936,0.3864523089579237,0.33126417412074005,0.19279857368153924,0.24373898183035086,962,0.0,962,100.0
150,2,"Hierarchical (single, n=30)",30,0,0.33351403155768145,322300.2493000997,0.34678737313891433,0.14964353988482945,0.4064199023050675,0.2860516062112103,0.7016824191176725,0.40641990230506764,0.5276569712243616,0.19063428967848034,0.28008001037579244,962,0.0,962,100.0
150,2,"Hierarchical (ward, n=35)",35,0,0.529124625352431,5442137.490674429,0.5188267204058755,0.1203634198686449,0.3853557971225981,0.3782498496902642,0.392733846500317,0.38535579712259815,0.25789981938541917,0.19321590414398268,0.22092046090198342,962,0.0,962,100.0
150,2,"Hierarchical (complete, n=35)",35,0,0.5140622443131486,4184426.281363583,0.4653641019343314,0.14215874352865646,0.3847719707752849,0.35921407461496063,0.41424531102639345,0.38477197077528497,0.27950869825103497,0.18645063224044298,0.22368721944312178,962,0.0,962,100.0
150,2,"Hierarchical (average, n=35)",35,0,0.5624471358150206,2505264.33789807,0.3282545924771157,0.13002509580732355,0.3780066238783733,0.3323896102450659,0.43813626499009045,0.37800662387837336,0.3080871641683395,0.1792566654584675,0.22664359067257664,962,0.0,962,100.0
150,2,"Hierarchical (single, n=35)",35,0,0.27021162663907766,275221.63479276374,0.4093905442533501,0.14936503862263964,0.40568910401802905,0.2860516062112103,0.6973448401666982,0.40568910401802905,0.5036725634414361,0.18196909469309486,0.26734910081325647,962,0.0,962,100.0
150,2,"DBSCAN (euclidean, eps=0.1, min_samples=2)",78,471,0.7400598526634601,1465285.945269705,0.36915712060849204,-0.0013247444945788192,0.3630906945130595,0.3384770559040896,0.39156480982743225,0.36309069451305953,0.3699857270597636,0.1687848729162866,0.23181663559740667,962,48.96049896049896,491,51.03950103950103
150,2,"DBSCAN (euclidean, eps=0.1, min_samples=3)",39,549,0.777951940915263,2387282.0393359186,0.4502529943286002,-0.006983391656690177,0.30419255944771084,0.2563646546057544,0.37395912482947347,0.30419255944771084,0.27667858438287296,0.15217762395609644,0.19635620868821638,962,57.06860706860707,413,42.93139293139293
150,2,"DBSCAN (euclidean, eps=0.1, min_samples=4)",28,584,0.7833150253385851,3114695.082004375,0.4667917601184497,-0.006506590035403611,0.2787153177641296,0.22365577207449772,0.3697371579434178,0.2787153177641296,0.2563272653565968,0.14136990878554723,0.18223394320503325,962,60.70686070686071,378,39.2931392931393
150,2,"DBSCAN (euclidean, eps=0.1, min_samples=5)",24,600,0.8022659212525083,3408017.7881157883,0.4754305888388073,-0.007797003843782607,0.26254597629518084,0.20527340365375382,0.364144618655694,0.26254597629518084,0.27596496676633503,0.15232191112699808,0.19629604973522358,962,62.37006237006237,362,37.62993762993763
150,2,"DBSCAN (euclidean, eps=0.25, min_samples=2)",42,138,0.26392223313778385,98595.25873841558,0.5616601423632408,0.1423917044197398,0.3951102956212611,0.3583019085052512,0.4403472032015554,0.395110295621261,0.3408295248502717,0.15850683141558952,0.21638243384038172,962,14.345114345114347,824,85.65488565488566
150,2,"DBSCAN (euclidean, eps=0.25, min_samples=3)",25,172,0.3324433373381381,159296.8078451885,0.5577388542327558,0.13396469507244357,0.3713602773690188,0.3265643451553787,0.4303996481706737,0.3713602773690188,0.3174066023461997,0.17570126152931367,0.22619286584340295,962,17.87941787941788,790,82.12058212058211
150,2,"DBSCAN (euclidean, eps=0.25, min_samples=4)",20,195,0.42323771929725595,194011.80549856147,0.54505604946039,0.12514479249241547,0.35585145243956645,0.30705091289332426,0.42309527730724883,0.35585145243956645,0.37062392049833776,0.21030144363241546,0.2683399635756405,962,20.27027027027027,767,79.72972972972973
150,2,"DBSCAN (euclidean, eps=0.25, min_samples=5)",17,218,0.47687302629414163,223967.14764367728,0.5290784957995662,0.11814648816986117,0.3450489944410672,0.2947677466092886,0.4160119886773494,0.3450489944410671,0.3848826270885048,0.23598773496158806,0.29258146287663733,962,22.66112266112266,744,77.33887733887734
150,2,"DBSCAN (euclidean, eps=0.5, min_samples=2)",16,24,0.5298518018122504,71729.68483267135,0.6198594767315395,0.14883275446446412,0.3945255721724146,0.28953802509110305,0.6189642868802419,0.3945255721724146,0.34061643881316006,0.2594043169428803,0.2945143940512917,962,2.494802494802495,938,97.5051975051975
150,2,"DBSCAN (euclidean, eps=0.5, min_samples=3)",16,24,0.5298518018122504,71729.68483267135,0.6198594767315395,0.14883275446446412,0.3945255721724146,0.28953802509110305,0.6189642868802419,0.3945255721724146,0.34061643881316006,0.2594043169428803,0.2945143940512917,962,2.494802494802495,938,97.5051975051975
150,2,"DBSCAN (euclidean, eps=0.5, min_samples=4)",14,31,0.5608479050910601,81947.07312638531,0.49427540786001195,0.14927441468696023,0.3918985572573306,0.28729685565848495,0.6162791991755475,0.3918985572573306,0.3614591895637647,0.2779331967245146,0.31424055148387364,962,3.2224532224532227,931,96.77754677754677
150,2,"DBSCAN (euclidean, eps=0.5, min_samples=5)",11,44,0.7354861003951491,104389.15382103524,0.42992127949077025,0.14903621633117958,0.38611563538175253,0.2815064948047534,0.6144470593137558,0.38611563538175253,0.3513095205325479,0.303422062845267,0.32561453311060556,962,4.5738045738045745,918,95.42619542619542
150,2,"DBSCAN (euclidean, eps=0.75, min_samples=2)",11,16,0.587042316684014,84952.43538006117,0.41397432527734934,0.14829462378076802,0.392162885736852,0.2723414314359946,0.7002505748018488,0.392162885736852,0.4324934515656166,0.35983709782989826,0.3928339972768646,962,1.6632016632016633,946,98.33679833679834
150,2,"DBSCAN (euclidean, eps=0.75, min_samples=3)",10,18,0.6040475186556076,94244.41144650732,0.34586691849493867,0.14829462378076802,0.392162885736852,0.2723414314359946,0.7002505748018488,0.392162885736852,0.4324934515656166,0.35983709782989826,0.3928339972768646,962,1.8711018711018712,944,98.12889812889813
150,2,"DBSCAN (euclidean, eps=0.75, min_samples=4)",10,18,0.6040475186556076,94244.41144650732,0.34586691849493867,0.14829462378076802,0.392162885736852,0.2723414314359946,0.7002505748018488,0.392162885736852,0.4324934515656166,0.35983709782989826,0.3928339972768646,962,1.8711018711018712,944,98.12889812889813
150,2,"DBSCAN (euclidean, eps=0.75, min_samples=5)",8,26,0.920556071936625,119271.17792772393,0.2507023017313088,0.14827725585021603,0.39038134903876737,0.270582275563307,0.7005440413637251,0.39038134903876737,0.3647751637442359,0.3798384907661637,0.3721544637982614,962,2.7027027027027026,936,97.2972972972973
150,2,"DBSCAN (euclidean, eps=1.0, min_samples=2)",8,5,0.5808059304357073,100967.30870295376,0.3659241351975215,0.14972117518192776,0.3901598253871315,0.26703511852069806,0.7239669042471264,0.3901598253871315,0.43032117867293707,0.4743077709764031,0.45124507487719917,962,0.5197505197505198,957,99.48024948024948
150,2,"DBSCAN (euclidean, eps=1.0, min_samples=3)",7,7,0.6029103094610757,117656.3637345241,0.3316741179321193,0.14971034978976314,0.388748786172433,0.2658363601470694,0.7230668744373462,0.388748786172433,0.48465277562621384,0.542066023973032,0.5117541496147524,962,0.7276507276507277,955,99.27234927234927
150,2,"DBSCAN (euclidean, eps=1.0, min_samples=4)",7,9,0.6027255337964181,118459.33451417391,0.3305292869858992,0.1497143400548667,0.3882070660135087,0.265597051971479,0.7210909029289685,0.3882070660135087,0.4827141345571379,0.542066023973032,0.5106713463505598,962,0.9355509355509356,953,99.06444906444906
150,2,"DBSCAN (euclidean, eps=1.0, min_samples=5)",5,17,0.9219164056830131,174918.2566297249,0.179743926725544,0.14972388165407247,0.38700350995411065,0.2643565497302212,0.7219477029138024,0.38700350995411076,0.4312220458722165,0.6497714724129818,0.5184041882652705,962,1.7671517671517671,945,98.23284823284824
150,2,"DBSCAN (euclidean, eps=1.25, min_samples=2)",6,2,0.7673025555794984,130913.01734650334,0.28208295724680726,0.14754134992840656,0.38228635620226775,0.25953772107698664,0.7253336696949007,0.38228635620226775,0.44382463911581294,0.5768548057463152,0.5016704848350577,962,0.2079002079002079,960,99.7920997920998
150,2,"DBSCAN (euclidean, eps=1.25, min_samples=3)",6,2,0.7673025555794984,130913.01734650334,0.28208295724680726,0.14754134992840656,0.38228635620226775,0.25953772107698664,0.7253336696949007,0.38228635620226775,0.44382463911581294,0.5768548057463152,0.5016704848350577,962,0.2079002079002079,960,99.7920997920998
150,2,"DBSCAN (euclidean, eps=1.25, min_samples=4)",6,3,0.7689198937059339,131946.12712291477,0.28108375340825065,0.14800512705694513,0.3823705256931039,0.26003201156366446,0.7221007441264958,0.3823705256931039,0.416242275112191,0.5768548057463152,0.48356069387632733,962,0.31185031185031187,959,99.68814968814968
150,2,"DBSCAN (euclidean, eps=1.25, min_samples=5)",5,9,0.9199628357932329,167071.71285024402,0.18409895646867427,0.14803125936533595,0.38188631535751655,0.26003610883146216,0.7186278035951795,0.3818863153575166,0.3985778380999279,0.5768548057463152,0.4714247422873057,962,0.9355509355509356,953,99.06444906444906
150,2,"DBSCAN (euclidean, eps=1.5, min_samples=2)",6,1,0.7671667544955303,130738.41805809864,0.2824113452869885,0.14748011351206453,0.38067942796577997,0.2581902938053868,0.7242954563489425,0.38067942796577997,0.5243801946713685,0.5768548057463152,0.549367274413974,962,0.10395010395010396,961,99.8960498960499
150,2,"DBSCAN (euclidean, eps=1.5, min_samples=3)",6,1,0.7671667544955303,130738.41805809864,0.2824113452869885,0.14748011351206453,0.38067942796577997,0.2581902938053868,0.7242954563489425,0.38067942796577997,0.5243801946713685,0.5768548057463152,0.549367274413974,962,0.10395010395010396,961,99.8960498960499
150,2,"DBSCAN (euclidean, eps=1.5, min_samples=4)",6,1,0.7671667544955303,130738.41805809864,0.2824113452869885,0.14748011351206453,0.38067942796577997,0.2581902938053868,0.7242954563489425,0.38067942796577997,0.5243801946713685,0.5768548057463152,0.549367274413974,962,0.10395010395010396,961,99.8960498960499
150,2,"DBSCAN (euclidean, eps=1.5, min_samples=5)",5,5,0.9185602981308144,162097.80055386425,0.1885114744060264,0.14748011351206453,0.38067942796577997,0.2581902938053868,0.7242954563489425,0.38067942796577997,0.5243801946713685,0.5768548057463152,0.549367274413974,962,0.5197505197505198,957,99.48024948024948
150,2,"DBSCAN (euclidean, eps=1.75, min_samples=2)",6,1,0.7671667544955303,130738.41805809864,0.2824113452869885,0.14748011351206453,0.38067942796577997,0.2581902938053868,0.7242954563489425,0.38067942796577997,0.5243801946713685,0.5768548057463152,0.549367274413974,962,0.10395010395010396,961,99.8960498960499
150,2,"DBSCAN (euclidean, eps=1.75, min_samples=3)",6,1,0.7671667544955303,130738.41805809864,0.2824113452869885,0.14748011351206453,0.38067942796577997,0.2581902938053868,0.7242954563489425,0.38067942796577997,0.5243801946713685,0.5768548057463152,0.549367274413974,962,0.10395010395010396,961,99.8960498960499
150,2,"DBSCAN (euclidean, eps=1.75, min_samples=4)",6,1,0.7671667544955303,130738.41805809864,0.2824113452869885,0.14748011351206453,0.38067942796577997,0.2581902938053868,0.7242954563489425,0.38067942796577997,0.5243801946713685,0.5768548057463152,0.549367274413974,962,0.10395010395010396,961,99.8960498960499
150,2,"DBSCAN (euclidean, eps=1.75, min_samples=5)",5,5,0.9185602981308144,162097.80055386425,0.1885114744060264,0.14748011351206453,0.38067942796577997,0.2581902938053868,0.7242954563489425,0.38067942796577997,0.5243801946713685,0.5768548057463152,0.549367274413974,962,0.5197505197505198,957,99.48024948024948
150,2,"DBSCAN (euclidean, eps=2.0, min_samples=2)",6,1,0.7671667544955303,130738.41805809864,0.2824113452869885,0.14748011351206453,0.38067942796577997,0.2581902938053868,0.7242954563489425,0.38067942796577997,0.5243801946713685,0.5768548057463152,0.549367274413974,962,0.10395010395010396,961,99.8960498960499
150,2,"DBSCAN (euclidean, eps=2.0, min_samples=3)",6,1,0.7671667544955303,130738.41805809864,0.2824113452869885,0.14748011351206453,0.38067942796577997,0.2581902938053868,0.7242954563489425,0.38067942796577997,0.5243801946713685,0.5768548057463152,0.549367274413974,962,0.10395010395010396,961,99.8960498960499
150,2,"DBSCAN (euclidean, eps=2.0, min_samples=4)",6,1,0.7671667544955303,130738.41805809864,0.2824113452869885,0.14748011351206453,0.38067942796577997,0.2581902938053868,0.7242954563489425,0.38067942796577997,0.5243801946713685,0.5768548057463152,0.549367274413974,962,0.10395010395010396,961,99.8960498960499
150,2,"DBSCAN (euclidean, eps=2.0, min_samples=5)",5,5,0.9185602981308144,162097.80055386425,0.1885114744060264,0.14748011351206453,0.38067942796577997,0.2581902938053868,0.7242954563489425,0.38067942796577997,0.5243801946713685,0.5768548057463152,0.549367274413974,962,0.5197505197505198,957,99.48024948024948
150,2,"DBSCAN (euclidean, eps=2.5, min_samples=2)",5,1,0.9178916384573429,160239.1035545751,0.1889146369759414,0.14748011351206453,0.38067942796577997,0.2581902938053868,0.7242954563489425,0.38067942796577997,0.5243801946713685,0.5768548057463152,0.549367274413974,962,0.10395010395010396,961,99.8960498960499
150,2,"DBSCAN (euclidean, eps=2.5, min_samples=3)",5,1,0.9178916384573429,160239.1035545751,0.1889146369759414,0.14748011351206453,0.38067942796577997,0.2581902938053868,0.7242954563489425,0.38067942796577997,0.5243801946713685,0.5768548057463152,0.549367274413974,962,0.10395010395010396,961,99.8960498960499
150,2,"DBSCAN (euclidean, eps=2.5, min_samples=4)",5,1,0.9178916384573429,160239.1035545751,0.1889146369759414,0.14748011351206453,0.38067942796577997,0.2581902938053868,0.7242954563489425,0.38067942796577997,0.5243801946713685,0.5768548057463152,0.549367274413974,962,0.10395010395010396,961,99.8960498960499
150,2,"DBSCAN (euclidean, eps=2.5, min_samples=5)",5,1,0.9178916384573429,160239.1035545751,0.1889146369759414,0.14748011351206453,0.38067942796577997,0.2581902938053868,0.7242954563489425,0.38067942796577997,0.5243801946713685,0.5768548057463152,0.549367274413974,962,0.10395010395010396,961,99.8960498960499
150,2,"DBSCAN (euclidean, eps=3.0, min_samples=2)",5,1,0.9178916384573429,160239.1035545751,0.1889146369759414,0.14748011351206453,0.38067942796577997,0.2581902938053868,0.7242954563489425,0.38067942796577997,0.5243801946713685,0.5768548057463152,0.549367274413974,962,0.10395010395010396,961,99.8960498960499
150,2,"DBSCAN (euclidean, eps=3.0, min_samples=3)",5,1,0.9178916384573429,160239.1035545751,0.1889146369759414,0.14748011351206453,0.38067942796577997,0.2581902938053868,0.7242954563489425,0.38067942796577997,0.5243801946713685,0.5768548057463152,0.549367274413974,962,0.10395010395010396,961,99.8960498960499
150,2,"DBSCAN (euclidean, eps=3.0, min_samples=4)",5,1,0.9178916384573429,160239.1035545751,0.1889146369759414,0.14748011351206453,0.38067942796577997,0.2581902938053868,0.7242954563489425,0.38067942796577997,0.5243801946713685,0.5768548057463152,0.549367274413974,962,0.10395010395010396,961,99.8960498960499
150,2,"DBSCAN (euclidean, eps=3.0, min_samples=5)",5,1,0.9178916384573429,160239.1035545751,0.1889146369759414,0.14748011351206453,0.38067942796577997,0.2581902938053868,0.7242954563489425,0.38067942796577997,0.5243801946713685,0.5768548057463152,0.549367274413974,962,0.10395010395010396,961,99.8960498960499
150,2,"DBSCAN (cosine, eps=0.1, min_samples=2)",2,7,-0.08502045609172076,8.810962166041534,0.7985678302663688,0.0006803563849033837,0.008971770380434715,0.004531420836201953,0.44640705496168587,0.008971770380434717,0.5519607843137254,0.3660714285714286,0.4401960410389413,962,0.7276507276507277,955,99.27234927234927
150,2,"DBSCAN (cosine, eps=0.1, min_samples=3)",2,7,-0.08502045609172076,8.810962166041534,0.7985678302663688,0.0006803563849033837,0.008971770380434715,0.004531420836201953,0.44640705496168587,0.008971770380434717,0.5519607843137254,0.3660714285714286,0.4401960410389413,962,0.7276507276507277,955,99.27234927234927
150,2,"DBSCAN (cosine, eps=0.1, min_samples=4)",2,7,-0.08502045609172076,8.810962166041534,0.7985678302663688,0.0006803563849033837,0.008971770380434715,0.004531420836201953,0.44640705496168587,0.008971770380434717,0.5519607843137254,0.3660714285714286,0.4401960410389413,962,0.7276507276507277,955,99.27234927234927
150,2,"DBSCAN (cosine, eps=0.1, min_samples=5)",2,7,-0.08502045609172076,8.810962166041534,0.7985678302663688,0.0006803563849033837,0.008971770380434715,0.004531420836201953,0.44640705496168587,0.008971770380434717,0.5519607843137254,0.3660714285714286,0.4401960410389413,962,0.7276507276507277,955,99.27234927234927
150,3,K-means++ (n=10),10,0,0.6332997198217621,1477452.5801989438,0.4329244816502045,0.1501683780219854,0.36457786972289324,0.2837567214871922,0.5097747003239744,0.36457786972289324,0.42451763215658456,0.3952450552780257,0.4093587023661888,962,0.0,962,100.0
150,3,K-means++ (n=15),15,0,0.5941163269809929,2490559.759574593,0.3911527140559501,0.1512535903025992,0.36672919475322313,0.3039181096207068,0.46226626473747856,0.36672919475322313,0.44622466030163027,0.2682338819386397,0.3350581336018371,962,0.0,962,100.0
150,3,K-means++ (n=20),20,0,0.5818704900095645,3787347.358789557,0.4090459848499853,0.1337034448791363,0.3677812808512852,0.32862934818683776,0.4175238416557222,0.36778128085128525,0.35234189863157783,0.22092399990539233,0.27156955185579895,962,0.0,962,100.0
150,3,K-means++ (n=25),25,0,0.5559588754667834,4611150.247253447,0.5132123935573353,0.13400396465617073,0.3751166105877169,0.3496651467273371,0.40456406256869704,0.37511661058771695,0.3151619394944683,0.21469735947413182,0.25540529853083993,962,0.0,962,100.0
150,3,K-means++ (n=30),30,0,0.5307468290294081,4905696.4551919345,0.5835400644499376,0.11700666121200264,0.37676734403191126,0.3660623309659539,0.38811732653550135,0.3767673440319113,0.25331708071668296,0.19730103932010187,0.2218274014318632,962,0.0,962,100.0
150,3,K-means++ (n=35),35,0,0.5183003982043557,5154036.850734766,0.5984036025796655,0.1215344231347755,0.38889042385643124,0.386014304046853,0.39180972424940924,0.3888904238564312,0.2540800023335775,0.19381607592615863,0.2198938165073463,962,0.0,962,100.0
150,3,"Hierarchical (ward, n=10)",10,0,0.6429206633574718,1355218.995445953,0.39095939707168886,0.1825899619781392,0.3853825516263355,0.29079788236314247,0.5711563871876256,0.3853825516263355,0.4656437052765857,0.4106590932342682,0.43642636336225066,962,0.0,962,100.0
150,3,"Hierarchical (complete, n=10)",10,0,0.7999742538535953,826315.5366726811,0.28896333095221627,0.1496751727496997,0.3909416811850014,0.2677002549028682,0.724463770782362,0.3909416811850014,0.6174453487354512,0.3883989194838252,0.47684341178128115,962,0.0,962,100.0
150,3,"Hierarchical (average, n=10)",10,0,0.7951003461409916,837118.1122642902,0.3293782003429827,0.14973741475948563,0.39252323230452946,0.269047682174468,0.725464856274472,0.39252323230452946,0.5684453487354512,0.39045812154302717,0.46293315218195386,962,0.0,962,100.0
150,3,"Hierarchical (single, n=10)",10,0,0.8003116030110109,832973.8155494438,0.3025934278119922,0.14973741475948563,0.39252323230452946,0.269047682174468,0.7254648562744721,0.3925232323045294,0.5684453487354512,0.39045812154302717,0.46293315218195386,962,0.0,962,100.0
150,3,"Hierarchical (ward, n=15)",15,0,0.5724201348838333,2340975.2495570197,0.40538186459332287,0.15769422842435432,0.36961821507822684,0.3064576124310513,0.46557216549649183,0.36961821507822684,0.4368359649364421,0.2835781471759302,0.3439053496419102,962,0.0,962,100.0
150,3,"Hierarchical (complete, n=15)",15,0,0.5085348677813002,926173.3331960529,0.3922270631479975,0.1258712081849787,0.38991961797130564,0.29379926765089065,0.5795160138962555,0.38991961797130564,0.4708631922725882,0.258856132038853,0.3340622088805436,962,0.0,962,100.0
150,3,"Hierarchical (average, n=15)",15,0,0.7321668077663092,828200.1135354483,0.269101923806694,0.14423609467944487,0.39628559647026235,0.2807516080036013,0.6734016550384732,0.3962855964702623,0.5649243613529328,0.2641076494967118,0.35993988957662476,962,0.0,962,100.0
150,3,"Hierarchical (single, n=15)",15,0,0.7407329094087498,573520.8999159699,0.24179142476798487,0.14754126731814982,0.3912705719341645,0.2697118803859621,0.7123054355017561,0.39127057193416453,0.5987044572795427,0.30199299456374934,0.4014767701240721,962,0.0,962,100.0
150,3,"Hierarchical (ward, n=20)",20,0,0.5738035870087099,3615204.7852954464,0.41261911107403365,0.13232057550665924,0.37533564424175425,0.3339022127705527,0.4285086482981174,0.37533564424175425,0.35953944443725094,0.2260280840338667,0.2775632452603152,962,0.0,962,100.0
150,3,"Hierarchical (complete, n=20)",20,0,0.6072122010662677,2371552.1130680437,0.3695686522448971,0.1496905228818375,0.38523305749485726,0.31560149326092124,0.4942885851119988,0.38523305749485726,0.419648217489401,0.2303864271857493,0.2974649252750738,962,0.0,962,100.0
150,3,"Hierarchical (average, n=20)",20,0,0.5875942945794008,1329474.228224884,0.32668973232752146,0.1769404793295681,0.38751590869576624,0.2958066901915935,0.5616424221238767,0.38751590869576624,0.4763280727788027,0.24646809786035662,0.32484863319479407,962,0.0,962,100.0
150,3,"Hierarchical (single, n=20)",20,0,0.6124690773400975,427598.7799356736,0.2600667650643963,0.14760314089994345,0.3935912644404356,0.271703536849768,0.7138107730452529,0.3935912644404355,0.630966879183346,0.281093766543694,0.38892338456854525,962,0.0,962,100.0
150,3,"Hierarchical (ward, n=25)",25,0,0.5380474804093441,4279713.366625438,0.4841134986546541,0.1364424465073128,0.37385922318452347,0.3476472417799332,0.4043462052119594,0.37385922318452347,0.33064138195425913,0.2326103953445439,0.2730950018213462,962,0.0,962,100.0
